,videoId,IdUser,text,ReplyCount,likeCount,publishedAt
0,9Q2-gGbyqcE,UgwIlQ1SEwTC-5oXW-R4AaABAg,"Tonton In My Sotoy Opinion eps. [Kenapa Pekerja Ibu Kota Harus Lebih Produktif?] hanya di <a href=""https://www.narasi.tv/"">https://www.narasi.tv</a> atau klik <a href=""https://bit.ly/3P9EXcc"">https://bit.ly/3P9EXcc</a>.",3,19,2022-05-09T12:01:32Z
1,9Q2-gGbyqcE,UgyFHKrXWwEgXVks9rF4AaABAg,"Yg rajin belajar aja belum tentu cepet dapat kerja, gimana tuh mahasiswa yg hampir tiap malem party2 🤣",0,0,2022-05-18T06:50:58Z
2,9Q2-gGbyqcE,UgzeyJ0Kq2CF-P78yYp4AaABAg,ini khusus untuk pekerja2 di ibukota yah? yg katanya kantoran idaman mertua ituh??,0,0,2022-05-18T05:30:02Z
3,9Q2-gGbyqcE,UgxkmYHEMmEdFR8kdVB4AaABAg,"Dulu sy kuliah sambil kerja, selesai kuliah tetep kerja, ijasah dari SD ga guna dah lupa di simpan kemana, di buang pun ga peduli, karena hobi yg sy tekuni adalah pekerjaanku",0,0,2022-05-18T02:00:15Z
4,9Q2-gGbyqcE,UgzkCW5j3QxUCaGEda94AaABAg,"In my sotoy opinion, topiknya ini bermanfaat &amp; menarik untuk dibahas, tapi penyampaiannya terlalu draggy/kebanyakan intermezzo...",0,0,2022-05-17T19:09:33Z
5,9Q2-gGbyqcE,Ugw4RaYIUFdU0plxdIV4AaABAg,D ajak demo omnibuslow gua yakin lu pasti diam,0,0,2022-05-17T18:08:57Z
6,9Q2-gGbyqcE,UgxZI5bDZT28nZDENQF4AaABAg,Gak ada yg bisa sy kutip dr yg kau ucapkan,0,0,2022-05-17T18:07:52Z
7,9Q2-gGbyqcE,Ugyp-YuX7m4Bj7-153J4AaABAg,Orang bisa runtuh semangat gara2 konten yg gak sehat ini,0,1,2022-05-17T18:03:52Z
8,9Q2-gGbyqcE,UgyurQ87P8JpsWpfmt14AaABAg,"Klo mau kritik pemerintah jangan dsini, lempar sono gedung depnaker, lalu sampaikan",0,0,2022-05-17T18:02:48Z
9,9Q2-gGbyqcE,UgwChvd2EfzFyq9tUtZ4AaABAg,"No : -<br><br>Hal : -<br><br>Lampiran : -<br><br><br><br>Selasa, 17 Mei 2022<br><br>Kabupaten Bandung, Jawa Barat - Indonesia<br><br><br><br>Warm Greeting,<br><br>Hai apa kabar?<br><br>BOARD of INDOREGGAE<br>Founder-President: Firama Latuheru<br>Co.Founder: Tondy S.Diredja<br>Vice President: Agustian, Rama Ramsati Martha (RIP)<br>Secretary: Olen Pelupessy, Lia Permatasari<br>Public Relations: Eman W, Ellen Sihasale, Helga Elisa Pangalela, Viska Umbara<br>External Relations: Alhamda Rizki, Fisilmi Kaffi, Posma Coky<br>Legal &amp; Advocacy: Daniel S. Sinambela, SH, Anton Bayu Samudra, SH<br>News Division: A.J. Siahaan, Firama Latuheru<br>Community Relations: Giyantie Bella Ningtyas, Alfani Aditya Darma, Wala, Kuro, Ida Bagus Gede S, Lahesa Syah Alam, Simon Petrus, Jessica Anita, Benny Rumayom, Caroline T, Hery Nandar, Octa Simatupang, Asyer Misael Mewengkang, Glenn Tanamal, Andrian Gusnatilla, Achmad Fariz, Joko Kristono, Djaka Aditya, Tower Dewata, Hendra Saputra.<br><br>Musicians: Asian Roots, Tony Q – Rastafara, Joni Agung &amp; Double T, Black &amp; Company, MasAnis, Green Paradize, Pasukan Lima Jari, Little Birds, Secretplace, Ras Muhamad, Souljah, Sireum Ateul, Gangstarasta, Posner, Cozy Republic, PMS &amp; The People, Teh Manis, UpRising, Matahari, My Reggae, Flobaja, Soya, Soundxinor’s, Lokal Ambience, D’Lobbies, De’Jenks, Mozambique, Peron Satu, The Babylonians, Marapu, Masamune, Shore, Smoke Gimbal, Bakscherrys, DeWayterz, Pure Instinct, Heavy Monster, Daun Sirih, The Artificials, Djimbe, Don Rzk Da Munkee, The Fictive, Jamaican Soul, dSempruls, Kingston Jamaica, The Red Lock, Green Savanna, Momonon, Uncle B, Maddening Pace, LangenSuko, Rabanasta, Djaloer Pitoe, Jamaican Today, Reggaeneration, WhiteSand, Samalona, Dobu, Jester, Coconut Head, The Batang Rasta, The Vagabond, Psycho, Sunset, Saestu, Pallo, Junior Gong, Primitif, Trenchtown, Devina, Horerasta, Buksbunny, Banana Jamm, 354, Sound Rebel, Rastabara, Jahblezz, MarQpat, Another Project, Unity, Steven Zayon, Pastel, Rasjiman, Boys’N’Roots, Crossing Corner, Bradda Jah Rastafari, Kakilima, Joe The wine, Sound of Jashua, Gang Boentoe, The Jahhope, The Paps, Taffgong, Kingston, Ranah Rasta, Ricard The Gillis, Coffee Reggae Stone, Bamburasta, BlackTea, Lazy Lemon, Andreas &amp; Banana Beach, DJ Lava (Curio Lava), South District Borneo Reggae, White Cloud, Dancing Daddy, Los Ganjalez, The Farmer Family, Kakilima, D’Blow, Bradda Jah Rastafari.<br><br>Bali. Apache Reggae Bar. Legian 146, Kuta, Bali. Telp: 0361-761212<br>Bogor. Telp: 08561919902<br>Bandung. Telp: 08889436100<br>Cirebon. Telp: 081802357810<br>Yogya. Telp: 085643178151<br>Kediri. Telp: 082140681302<br>Malang. Telp: 081232989220<br>Surabaya. Telp: 085231866573<br>Malang. Telp: 081233048666<br>Padang. Telp: 081374351301<br>Medan. Telp: 085296613146<br>Papua. Telp: 081240409044<br>Palembang. Telp: 085267367676<br>Pontianak. Telp: 085215626922<br>Http://<a href=""http://www.republikri.go.id/"">www.republikri.go.id/</a><br>Http://<a href=""http://www.indonesia.go.id/"">www.indonesia.go.id/</a><br>Http://<a href=""http://www.indoreggae.com/"">www.indoreggae.com/</a><br>Http://<a href=""http://www.smpn22bandung.sch.id/"">www.smpn22bandung.sch.id/</a><br>Http://<a href=""http://www.facebook.com/egicengo/"">www.facebook.com/egicengo/</a><br>Http://<a href=""http://www.twitter.com/egibob/"">www.twitter.com/egibob/</a><br>Http://<a href=""http://www.webstagram.com/egisaputrabob/"">www.webstagram.com/egisaputrabob/</a><br>Http://<a href=""http://www.reverbnation.com/astroboys/"">www.reverbnation.com/astroboys/</a><br>Http://<a href=""http://www.wwe.com/"">www.wwe.com/</a><br><a href=""http://m.youtube.com/watch?v=TfBWAFPFxJk/"">http://m.youtube.com/watch?v=TfBWAFPFxJk/</a><br><br>Best Regards,<br>Tuan SUKRI",0,0,2022-05-17T16:11:25Z
10,9Q2-gGbyqcE,Ugy8vN1QiLqsPnijnkB4AaABAg,"Kadang saya kesal dgn org-org yg udh punya pekerjaan, gaji sesuai UMR daerah, kontrak kerja belum selesai tp Dia udh berani melamar kerja lg di perusahaan lain. Kesannya itu seperti Dia menghianati kepercayaan yg udh dikasih oleh Perusahaan tempat Dia kerja. Kecuali kalau Dia mengundurkan diri dulu dr perusahaan nah itu ceritanya beda lg. Tp ini status Dia msh bekerja di perusahaan lain tp mencoba melamar lg di perusahaan yg lainnya. Di sisi lain jg org2 dgn model seperti ini kan menutup peluang bagi para pencari kerja lain yg udh gak punya pekerjaan atau fresh graduate utk bisa bekerja di sebuah perusahaan demi menyambung hidup.<br>Ditambah lg mungkin aja krn org-org model seperti ini jg yg mengakibatkan banyak perusahaan yg membuat kebijakan penahanan ijazah bagi para karyawan.",3,0,2022-05-17T10:05:27Z
11,9Q2-gGbyqcE,Ugx_7zmsM3zFgPyLLFV4AaABAg,Wooyy bawain acara yang serius dong kayak mbak Nana,0,0,2022-05-17T04:29:56Z
